Transaction_ID,Order_ID,Order_Date,Ship_Date,Delivery_Date,Sales_Channel,Order_Status,Payment_Mode,Customer_ID,Customer_Name,Customer_Age,Gender,Customer_Segment,Customer_Rating,Country,State,City,Region,Postal_Code,Latitude,Longitude,Product_ID,Product_Name,Category,Sub_Category,Brand,Product_Type,Unit_Cost,Unit_Price,Quantity,Sales,Discount_Percentage,Discount_Amount,Cost,Profit,Profit_Margin,Tax,Shipping_Cost,Total_Amount,Year,Quarter,Month,Month_Number,Month_Name,Week_Number,Day,Day_Name,Sales_Target,Profit_Target,Monthly_Target,Target_Achievement_Percentage
TXN204554,ORD102761,2026-09-28,2026-10-02,2026-10-04,In-Store  ,Delivered,PayPal,C1135,Sabrina Potter,42,Female,Small Business,3.7,UK,Greater London,London,England,59849,51.50737162892922,-0.11999144811985897,P1017,PowerBank 20K,Electronics,Accessories,NimbusTech,Standard,870.79,1318.18,3,3954.54,0.097,383.59,2612.37,958.58,0.2424,285.68,2.02,3858.65,2026,Q3,Sep-2026,9,September,40,28,Monday,553.82,147.87,13845.55,714.05
TXN206732,ORD104106,2025-11-21,2025-11-25,2025-11-30,Online,Delivered,Debit Card,C1630,Christine Aguilar,41,Female,Consumer,4.8,India,Telangana,Hyderabad,South,22353,17.397023236039782,78.49006157735371,P1073,StrongRoot Oil,Beauty,Haircare,VelvetTouch,Limited Edition,37.75,62.36,3,187.08,0.046,8.61,113.25,65.22,0.3486,14.28,18.04,210.79,2025,Q4,Nov-2025,11,November,47,21,Friday,242.4,51.93,6060.03,77.18
TXN204953,ORD103022,2026-04-09,2026-04-12,2026-04-16,Online,Delivered,UPI,C1987,Joshua Villanueva,35,Male,Consumer,5.0,Canada,Ontario,  Ottawa ,Ontario,87670,45.42961711226668,-75.71699364144102,P1018,FastCharge Cable,Electronics,Accessories,Pulsewave,Standard,308.92,368.84,5,1844.2,0.104,191.8,1544.6,107.8,0.0585,132.19,3.88,1788.47,2026,Q2,Apr-2026,4,April,15,9,Thursday,541.59,140.13,13539.7,340.52
TXN207032,ORD104289,2026-11-17,2026-11-18,2026-11-19,Online,Delivered,Net Banking,C2184,Kenneth Contreras,23,Male,Corporate,4.3,India,Karnataka,Bengaluru,South,25433,12.967815529692446,77.58647047767461,P1048,ClassicStep Loafers,Clothing,Footwear,StyleCraft,Limited Edition,44.2,77.0,5,385.0,0.083,31.96,221.0,132.04,0.343,28.24,22.85,404.13,2026,Q4,Nov-2026,11,November,47,17,Tuesday,254.18,56.17,6354.46,151.47
TXN204476,ORD102713,2024-12-04,2024-12-08,2024-12-13,Online,Processing,PayPal,C2162,Nathan Rodriguez,22,Male,Small Business,4.5,India,Maharashtra,Mumbai,West,47361,19.061050698803644,72.89199437410474,P1009,SlateAir 8,Electronics,Tablets,Pulsewave,Economy,417.15,534.39,1,534.39,0.119,63.59,417.15,53.65,0.1004,37.66,13.96,522.42,2024,Q4,Dec-2024,12,December,49,4,Wednesday,469.46,89.82,11736.39,113.83
TXN204035,ORD102451,2025-07-22,2025-07-25,2025-07-31,Online,Delivered,Credit Card,C1415,Greg Klein,54,Male,Corporate,4.3,USA,New York,New York City,East,38445,40.71095326062912,-73.98611345273558,P1086,TrailMaster Tent,Sports,Outdoor Gear,FitCore,Premium,209.72,280.16,1,280.16,0.05,14.01,209.72,56.43,0.2014,21.29,24.08,311.52,2025,Q3,Jul-2025,7,July,30,22,Tuesday,255.66,53.39,6391.47,109.58
TXN206355,ORD103866,2024-12-02,2024-12-06,2024-12-09,In-Store,Delivered,Cash on Delivery,C1620,Sydney Phillips,53,Female,Consumer,4.3,UK,Lothian,Edinburgh,Scotland,85245,55.9659616713122,-3.190957206303012,P1096,DryFit Tshirt,Sports,Sportswear,FitCore,Premium,361.16,570.58,1,570.58,0.163,93.0,361.16,116.42,0.204,38.21,24.5,540.29,2024,Q4,Dec-2024,12,December,49,2,Monday,328.4,85.5,8209.99,173.75
TXN205518,ORD103358,2026-04-18,2026-04-20,2026-04-21,In-Store,Processing,Debit Card,C1623,Kirsten Ruiz,38,Female,Consumer,3.5,USA,Texas,Houston,South,10471,29.755782002361713,-95.37646869276296,P1013,ActionCam 4K,Electronics,Cameras,Voltrix,Economy,219.72,303.52,1,303.52,0.045,13.66,219.72,70.14,0.2311,23.19,20.22,333.27,2026,Q2,Apr-2026,4,April,16,18,Saturday,577.09,122.38,14427.23,52.59
TXN206605,ORD104025,2025-10-18,2025-10-22,2025-10-24,In-Store,Delivered,Credit Card,C2049,Jennifer Smith,31,Female,Home Office,3.1,Australia,Victoria,Melbourne,Victoria,58456,-37.83304605942178,144.9458518531769,P1045,LittleStar Frock,Clothing,Kids Wear,StyleCraft,Limited Edition,13.97,27.53,3,82.59,0.126,10.41,41.91,30.27,0.3665,5.77,5.8,83.75,2025,Q4,Oct-2025,10,October,42,18,Saturday,257.13,59.16,6428.2,32.12
TXN203169,ORD101924,2026-11-05,2026-11-06,2026-11-12,In-Store,Delivered,Net Banking,C2121,Julie Garcia,24,Female,Consumer,3.3,India,Punjab,  Chandigarh ,North,27270,30.73696334206953,76.7704804095799,P1089,ProKick Football,Sports,Team Sports,fitcore,Limited Edition,375.32,481.35,1,481.35,0.193,92.9,375.32,13.13,0.0273,31.08,16.5,436.03,2026,Q4,Nov-2026,11,November,45,5,Thursday,214.46,57.99,5361.52,224.45
TXN202177,ORD101329,2025-11-25,2025-11-28,2025-11-30,Distributor,Delivered,Credit card,C1790,Brandi Wilson,18,Female,Consumer,4.1,Australia,Victoria,Melbourne,Victoria,95849,-37.812665159387215,144.98238222980385,P1069,HydraFresh Serum,Beauty,Skincare,PureSkin,Economy,23.73,46.99,8,375.92,0.022,8.27,189.84,177.81,0.473,29.41,8.42,405.48,2025,Q4,Nov-2025,11,November,48,25,Tuesday,188.34,42.76,4708.49,199.6
TXN204031,ORD102449,2024-08-31,2024-09-04,2024-09-08,Online,Delivered,Debit Card,C2172,Carl Hughes,36,Male,Home Office,4.6,India,West Bengal,Kolkata,East,45770,22.558995695060418,88.38146904339574,P1101,PowerSuck Vacuum,Home Appliances,Cleaning Appliances,HomeTech,Premium,122.13,189.83,4,759.32,0.182,138.2,488.52,132.6,0.1746,49.69,24.09,694.9,2024,Q3,Aug-2024,8,August,35,31,Saturday,320.3,64.48,8007.39,237.07
TXN208174,ORD104979,2026-04-27,2026-05-01,2026-05-06,In-Store,Delivered,Debit Card,C1797,Adam Taylor,35,Male,Consumer,3.0,UK,Greater Manchester,Manchester,England,53438,53.464468364872815,-2.251611172265819,P1066,GoldenHarvest Wheat,Grocery,Staples,FarmFresh,Limited Edition,3.28,4.16,3,12.48,0.068,0.85,9.84,1.79,0.1434,0.93,6.23,18.79,2026,Q2,Apr-2026,4,April,18,27,Monday,137.43,34.61,3435.79,9.08
TXN203102,ORD101887,2025-12-22,2025-12-24,2025-12-27,Online,Delivered,Credit Card,C2044,Kevin Bailey,18,Male,Consumer,3.9,Canada,British Columbia,Vancouver,British Columbia,77174,49.2628161335932,-123.11141102775207,P1005,AirLite 14,Electronics,Laptops,Zynetic,Standard,67.5,107.09,6,642.54,0.112,71.96,405.0,165.58,0.2577,45.65,5.86,622.09,2025,Q4,Dec-2025,12,December,52,22,Monday,630.99,122.02,15774.7,101.83
TXN200978,ORD100599,2026-07-02,2026-07-03,2026-07-09,Online,Delivered,PayPal,C1502,Jill Davies,28,Female,Consumer,3.3,Canada,Quebec,Montreal,Quebec,83489,45.48831833094309,-73.56938598278116,P1109,IronEase Press,Home Appliances,Small Appliances,EcoAppliance,Limited Edition,400.29,613.3,7,4293.1,0.042,180.31,2802.03,1310.76,0.3053,329.02,2.05,4443.86,2026,Q3,Jul-2026,7,July,27,2,Thursday,334.21,76.5,8355.15,1284.55
TXN200370,ORD100219,2024-07-15,2024-07-16,2024-07-21,Mobile App,Delivered,UPI,C1111,Shannon Walker,22,Female,Small Business,5.0,Canada,Ontario,Ottawa,Ontario,11285,45.416826906498905,-75.71534153350889,P1048,ClassicStep Loafers,Clothing,Footwear,StyleCraft,Limited Edition,44.2,77.0,4,308.0,0.032,9.86,176.8,121.34,0.394,23.85,10.73,332.72,2024,Q3,Jul-2024,7,July,29,15,Monday,147.84,28.07,3696.0,208.33
TXN201848,ORD101131,2026-01-26,2026-01-28,2026-01-31,Mobile App,Processing,Debit Card,C1703,Jacqueline Sullivan,18,Female,Corporate,5.0,India,Rajasthan,Jaipur,North,83608,26.930929473809645,75.78177208749838,P1085,StretchFit Mat,Sports,Fitness Equipment,TrailForce,Limited Edition,274.25,331.83,2,663.66,0.127,84.28,548.5,30.88,0.0465,46.35,9.45,635.18,2026,Q1,Jan-2026,1,January,5,26,Monday,135.03,29.1,3375.77,491.49
TXN201803,ORD101101,2026-06-01,2026-06-02,2026-06-07,In-Store,Shipped,UPI,C1282,Stephanie Williams,50,Female,Consumer,3.7,USA,Texas,Dallas,South,42835,32.7917720017716,-96.80935059209854,P1071,SilkShine Shampoo,Beauty,Haircare,PureSkin,Economy,31.34,47.34,1,47.34,0.113,5.35,31.34,10.65,0.225,3.36,24.24,69.59,2026,Q2,Jun-2026,6,June,23,1,Monday,211.16,40.33,5278.96,22.42
TXN200969,ORD100593,2026-02-06,2026-02-10,2026-02-12,In-Store,Delivered,UPI,C1598,Susan Davis,37,Female,Consumer,2.6,USA,Texas,Houston,South,83642,29.76197448417931,-95.36256266245596,P1035,ExecDesk Pro,Furniture,Office Furniture,OakHouse,Economy,549.68,714.23,5,3571.15,0.037,132.13,2748.4,690.62,0.1934,275.12,6.99,3721.13,2026,Q1,Feb-2026,2,February,6,6,Friday,345.82,92.87,8645.43,1032.66
TXN200563,ORD100334,2026-01-25,2026-01-28,2026-01-30,Online,Delivered,UPI,C2095,Samantha Evans,25,Female,Consumer,2.3,USA,Michigan,Detroit,Midwest,42582,42.3194011227199,-83.03453727721806,P1025,CompactDesk Table,Furniture,Tables,ModuLine,Economy,679.93,1079.43,5,5397.15,0.129,696.23,3399.65,1301.27,0.2411,376.07,15.94,5092.93,2026,Q1,Jan-2026,1,January,4,25,Sunday,201.11,39.17,5027.84,2683.68
TXN201961,ORD101198,2025-10-26,2025-10-29,2025-11-01,Online,Processing,Cash on Delivery,C1498,Laura Moreno,54,Female,Consumer,3.7,India,Delhi,New Delhi,North,54536,28.605144734367695,77.22184222331845,P1058,GoldenBake Cookies,Grocery,Snacks,DailyBasket,Premium,16.27,19.77,6,118.62,0.026,3.08,97.62,17.92,0.1511,9.24,20.66,145.44,2025,Q4,Oct-2025,10,October,43,26,Sunday,159.42,35.25,3985.38,74.41
TXN205287,ORD103219,2025-12-24,2025-12-27,2026-01-02,In-Store,Delivered,Debit Card,C1717,Carla Allen,32,Female,Small Business,2.9,India,Maharashtra,Pune,West,62465,18.51575184452605,73.84069821070378,P1003,ZenMobile Air,Electronics,Mobile Phones,Zynetic,Standard,99.37,153.01,1,153.01,0.11,16.83,99.37,36.81,0.2406,10.89,23.06,170.13,2025,Q4,Dec-2025,12,December,52,24,Wednesday,521.62,137.47,13040.43,29.33
TXN200289,ORD100169,2025-11-01,2025-11-02,2025-11-05,Online,Delivered,UPI,C1328,Joshua Levine,56,Male,Consumer,3.4,Australia,Victoria,Melbourne,Victoria,81151,-37.82956674084551,144.95265065667047,P1047,StrideRun Sneakers,Clothing,Footwear,UrbanThread,Premium,62.82,112.76,4,451.04,0.23,103.74,251.28,96.02,0.2129,27.78,21.98,397.06,2025,Q4,Nov-2025,11,November,44,1,Saturday,301.85,70.94,7546.15,149.43
TXN202486,ORD101514,2026-08-05,2026-08-09,2026-08-14,Online,Delivered,UPI,C1451,Alyssa Brown,38,Female,Corporate,2.0,India,Maharashtra,Pune,West,21216,18.537329048345207,73.87259962386136,P1036,FileMaster Cabinet,Furniture,Office Furniture,ModuLine,Economy,43.64,70.16,5,350.8,0.061,21.4,218.2,111.2,0.317,26.35,7.84,363.59,2026,Q3,Aug-2026,8,August,32,5,Wednesday,278.52,73.39,6962.91,125.95
TXN201936,ORD101179,2026-09-21,2026-09-24,2026-09-28,Online,Cancelled,UPI,C1013,Shannon Ray,27,Female,Consumer,3.7,USA,Illinois,Chicago,Midwest,65193,41.88993659452409,-87.63704018582253,P1073,StrongRoot Oil,Beauty,Haircare,VelvetTouch,Limited Edition,37.75,62.36,6,374.16,0.114,42.65,226.5,105.01,0.2807,26.52,13.66,371.69,2026,Q3,Sep-2026,9,September,39,21,Monday,175.12,41.29,4377.95,213.66
TXN203476,ORD102105,2025-12-29,,2026-01-04,Online,Cancelled,Cash on Delivery,C1016,Donald Reid,50,Male,Consumer,4.0,Australia,New South Wales,Sydney,New South Wales,87532,-33.87856308619332,151.20864956915813,P1018,FastCharge Cable,Electronics,Accessories,Pulsewave,Standard,308.92,368.84,4,1475.36,0.109,160.81,1235.68,78.87,0.0535,105.16,21.24,1440.95,2025,Q4,Dec-2025,12,December,1,29,Monday,474.7,114.26,11867.57,310.8
TXN204751,ORD102883,2026-06-13,2026-06-17,2026-06-21,Online,Delivered,PayPal,C1092,Denise Jacobs,37,Female,Consumer,1.9,UK,Glasgow City,Glasgow,Scotland,19335,55.84723456144505,-4.260090642396556,P1094,TrailGrip Tyres,Sports,Cycling,TrailForce,Premium,216.56,291.3,1,291.3,0.082,23.89,216.56,50.85,0.1746,21.39,4.64,293.44,2026,Q2,Jun-2026,6,June,24,13,Saturday,286.07,58.93,7151.81,101.83
TXN204775,ORD102901,2024-11-29,2024-12-02,2024-12-08,Online,Returned,Cash on Delivery,C1849,Charles Moreno Jr.,24,Male,Home Office,3.3,USA,Illinois,Chicago,Midwest,71944,41.874387090598844,-87.61507170726622,P1095,ActiveFlex Tracksuit,Sports,Sportswear,FitCore,Premium,46.31,80.5,6,483.0,0.05,24.15,277.86,180.99,0.3747,36.71,4.71,500.27,2024,Q4,Nov-2024,11,November,48,29,Friday,223.78,59.34,5594.6,215.84
TXN202818,ORD101721,2026-02-20,2026-02-24,2026-02-27,Mobile App,Returned,credit card,C1865,Tiffany Townsend,46,Female,Consumer,3.2,Canada,Quebec,Montreal,Quebec,78794,45.48198012021515,-73.55179064622328,P1042,CasualBlend Top,Clothing,Women's Wear,StyleCraft,Economy,28.32,47.02,1,47.02,0.02,0.94,28.32,17.76,0.3777,3.69,18.13,67.9,2026,Q1,Feb-2026,2,February,8,20,Friday,158.68,31.26,3967.07,29.63
TXN200970,ORD100594,2024-04-30,2024-05-03,2024-05-06,Online,Delivered,Debit Card,C1645,Aaron Johnson,36,Male,Consumer,3.2,India,Maharashtra,Pune,West,91721,18.502893772767635,73.85551572628461,P1061,PureNatural Yogurt,Grocery,Dairy,DailyBasket,Limited Edition,7.04,8.37,6,50.22,0.121,6.08,42.24,1.9,0.0378,3.53,11.35,59.02,2024,Q2,Apr-2024,4,April,18,30,Tuesday,126.33,23.43,3158.13,39.75
TXN202571,ORD101562,2025-05-09,2025-05-12,2025-05-14,In-Store,Delivered,PayPal,C1166,Justin Johnson,21,Male,Consumer,3.4,USA,Massachusetts,Boston,,64658,42.35670809604791,-71.0597298140501,P1063,SweetCrust Cake,Grocery,Bakery,DailyBasket,Economy,16.54,24.0,3,72.0,0.011,0.79,49.62,21.59,0.2999,5.7,20.08,96.99,2025,Q2,May-2025,5,May,19,9,Friday,132.5,30.49,3312.55,54.34
TXN205194,ORD103160,2025-07-19,2025-07-23,2025-07-28,Online,Delivered,PayPal,C1988,Linda Austin,18,Female,Small Business,2.5,UK,Greater London,London,England,89689,51.52634347058921,-0.1408651629226212,P1085,StretchFit Mat,Sports,Fitness Equipment,TrailForce,Limited Edition,274.25,331.83,4,1327.32,0.051,67.69,1097.0,162.63,0.1225,100.77,17.11,1377.51,2025,Q3,Jul-2025,7,July,29,19,Saturday,196.28,46.94,4907.05,676.24
TXN200043,ORD100029,2024-04-12,2024-04-13,2024-04-15,In-Store,Delivered,Net Banking,C1676,Lindsey Harris,35,Female,Small Business,3.1,USA,Massachusetts,Boston,East,79586,42.35163833401673,-71.06893920151572,P1110,FrostFree Refrigerator,Home Appliances,Large Appliances,ChillMax,Premium,404.84,569.1,1,569.1,0.045,25.61,404.84,138.65,0.2436,43.48,12.59,599.56,2024,Q2,Apr-2024,4,April,15,12,Friday,320.3,75.67,8007.39,177.68
TXN203894,ORD102358,2024-09-12,2024-09-16,2024-09-19,Online,Delivered,Cash on Delivery,C1147,Michelle Wagner,36,Female,Consumer,3.1,Australia,Victoria,Melbourne,Victoria,30258,-37.81105923060454,144.97517852189722,P1029,DreamRest Bed,Furniture,Beds,CraftWood,Standard,69.85,95.18,3,285.54,0.073,20.84,209.55,55.15,0.1931,21.18,23.18,309.06,2024,Q3,Sep-2024,9,September,37,12,Thursday,216.34,42.19,5408.45,131.99
TXN207358,ORD104486,2026-05-22,2026-05-26,2026-05-28,Mobile App,Delivered,Net Banking,C2139,Kenneth Cunningham,28,Male,Home Office,2.8,India,Maharashtra,Pune,West,71659,18.536184519163047,73.84382580905287,P1056,CrunchTime Chips,Grocery,Snacks,FarmFresh,Economy,18.66,26.74,1,26.74,0.054,1.44,18.66,6.64,0.2483,2.02,16.76,44.08,2026,Q2,May-2026,5,May,21,22,Friday,165.48,33.51,4136.96,16.16
TXN204671,ORD102833,2024-10-26,,2024-11-05,In-Store,Shipped,UPI,C1357,Brittany Leblanc,46,Female,Home Office,4.9,India,Gujarat,Ahmedabad,West,80387,23.039419175115107,72.58613436526161,P1089,ProKick Football,Sports,Team Sports,FitCore,Limited Edition,375.32,481.35,3,1444.05,0.128,184.84,1125.96,133.25,0.0923,100.74,13.22,1373.17,2024,Q4,Oct-2024,10,October,43,26,Saturday,155.88,41.68,3896.94,926.39
TXN201713,ORD101046,2026-01-13,2026-01-14,2026-01-17,In-Store,Delivered,PayPal,C1185,Katie Peterson,48,Female,Home Office,2.3,USA,California,San Francisco,West,77488,37.777944591356786,-122.42217720012735,P1045,LittleStar Frock,Clothing,Kids Wear,StyleCraft,Limited Edition,13.97,27.53,2,55.06,0.062,3.41,27.94,23.71,0.4306,4.13,14.86,70.64,2026,Q1,Jan-2026,1,January,3,13,Tuesday,206.63,52.05,5165.84,26.65
TXN204118,ORD102506,2024-04-09,2024-04-10,2024-04-16,Online,Delivered,CREDIT CARD,C1037,Sherri Baker,23,Female,Consumer,3.6,India,Rajasthan,Jaipur,North,62607,26.894176495469427,75.78012623982313,P1008,TabPro 10,Electronics,Tablets,Pulsewave,Premium,308.61,427.78,3,1283.34,0.147,188.65,925.83,168.86,0.1316,87.58,20.46,1202.73,2024,Q2,Apr-2024,4,April,15,9,Tuesday,467.94,87.16,11698.41,274.25
TXN208238,ORD105019,2025-02-22,2025-02-26,2025-03-02,In-Store,Delivered,Cash on Delivery,C1827,Monica Ellis,40,Female,Consumer,5.0,India,Bihar,Patna,East,89794,25.59032652310838,85.15753294503598,P1055,PureLeaf Tea,Grocery,Beverages,PureHarvest,Limited Edition,6.51,7.85,3,23.55,0.136,3.2,19.53,0.82,0.0348,1.63,10.87,32.85,2025,Q1,Feb-2025,2,February,8,22,Saturday,106.0,21.72,2650.04,22.22
TXN206315,ORD103845,2024-02-16,2024-02-18,2024-02-20,In-Store,Delivered,Debit Card,C2179,Mackenzie Harris,62,Female,Consumer,2.8,India,Gujarat,Ahmedabad,West,28837,23.032517329304806,72.55362099944178,P1010,PadOne Mini,Electronics,Tablets,Zynetic,Premium,570.07,691.37,3,2074.11,0.106,219.86,1710.21,144.04,0.0694,148.34,19.63,2022.22,2024,Q1,Feb-2024,2,February,7,16,Friday,250.38,52.53,6259.41,828.38
TXN204160,ORD102532,2026-11-07,2026-11-09,2026-11-13,Mobile App,Delivered,PayPal,C2071,Christopher Davis,40,Male,Consumer,4.0,UK,Cardiff County,Cardiff,Wales,37307,51.46166527829753,-3.189505184841603,P1056,CrunchTime Chips,Grocery,SNACKS,FarmFresh,Economy,18.66,26.74,5,133.7,0.102,13.64,93.3,26.76,0.2001,9.6,5.62,135.28,2026,Q4,Nov-2026,11,November,45,7,Saturday,157.9,31.01,3947.52,84.67
TXN206302,ORD103839,2024-01-07,2024-01-11,2024-01-17,Online,Delivered,PayPal,C2075,Eric French,43,Male,Consumer,4.1,India,Maharashtra,Pune,West,57787,18.527164233003514,73.8717367833943,P1023,OakGrand Table,Furniture,Tables,CraftWood,Standard,245.73,358.77,1,358.77,0.135,48.43,245.73,64.61,0.1801,24.83,22.93,358.1,2024,Q1,Jan-2024,1,January,1,7,Sunday,200.25,44.79,5006.22,179.16
TXN206326,ORD103850,2026-11-23,2026-11-27,2026-11-30,Online,Cancelled,UPI,C1298,Sue Mitchell,37,Female,Consumer,,Australia,New South Wales,Sydney,New South Wales,64048,-33.88472798961538,151.2020770182442,P1000,Galaxy Pulse X,Electronics,Mobile Phones,Zynetic,Standard,368.36,581.21,4,2324.84,0.241,560.29,1473.44,291.11,0.1252,141.16,8.87,1914.58,2026,Q4,Nov-2026,11,November,48,23,Monday,478.5,130.49,11962.51,485.86
TXN207239,ORD104408,2025-03-02,2025-03-06,2025-03-10,In-Store,Delivered,PayPal,C1801,Philip Carter,30,Male,Small Business,4.0,UK,Glasgow City,Glasgow,Scotland,79261,55.879421569335456,-4.242519760700847,P1006,CoreMax 15,Electronics,Laptops,Voltrix,Premium,757.58,943.61,4,3774.44,0.074,279.31,3030.32,464.81,0.1231,279.61,18.08,3792.82,2025,Q1,Mar-2025,3,March,9,2,Sunday,287.82,70.04,7195.58,1311.39
TXN204099,ORD102495,2026-01-06,2026-01-09,2026-01-14,In-Store,Delivered,UPI,C1570,Michael Johnson,37,Male,Consumer,4.7,UK,Lothian,Edinburgh,Scotland,73516,55.95031298623075,-3.202595264375826,P1047,StrideRun Sneakers,Clothing,Footwear,UrbanThread,Premium,62.82,112.76,4,451.04,0.159,71.72,251.28,128.04,0.2839,30.35,7.56,417.23,2026,Q1,Jan-2026,1,January,2,6,Tuesday,166.88,35.43,4172.03,270.28
TXN207921,ORD104829,2026-09-03,2026-09-06,2026-09-12,Online,Delivered,UPI,C1969,Leah Thompson,34,Female,Corporate,,India,Rajasthan,Jaipur,North,95089,26.93218565995897,75.78789999716254,P1015,EchoBuds Wireless,Electronics,Audio,Pulsewave,Standard,566.41,694.84,3,2084.52,0.125,260.56,1699.23,124.73,0.0598,145.92,4.74,1974.62,2026,Q3,Sep-2026,9,September,36,3,Thursday,643.62,179.28,16090.44,323.87
TXN204885,ORD102978,2026-10-28,2026-10-30,2026-10-31,In-Store,Delivered,PayPal,C1512,Jackie Lara,18,Female,Home Office,4.0,India,Maharashtra,Mumbai,West,18081,19.09052282942324,72.87827710292916,P1021,ClassicWood Chair,Furniture,Chairs,UrbanNest,Standard,62.7,103.75,2,207.5,0.154,31.96,125.4,50.14,0.2416,14.04,9.81,199.39,2026,Q4,Oct-2026,10,October,44,28,Wednesday,337.15,71.28,8428.78,61.55
TXN206117,ORD103721,2026-11-07,2026-11-09,2026-11-14,In-Store,Delivered,UPI,C1373,Mark Johnson,45,Male,Corporate,3.1,USA,California,Los Angeles,West,61935,34.070293234996186,-118.23495997193591,P1021,ClassicWood Chair,Furniture,Chairs,UrbanNest,Standard,62.7,103.75,4,415.0,0.038,15.77,250.8,148.43,0.3577,31.94,20.17,451.34,2026,Q4,Nov-2026,11,November,45,7,Saturday,395.79,101.51,9894.66,104.85
TXN206410,ORD103903,2026-04-02,2026-04-05,2026-04-10,Online,Delivered,Cash on Delivery,C1717,Carla Allen,32,Female,Small Business,2.1,Canada,British Columbia,Vancouver,British Columbia,11611,49.27927249471685,-123.13606147793563,P1086,TrailMaster Tent,Sports,Outdoor Gear,FitCore,Premium,209.72,280.16,6,1680.96,0.044,73.96,1258.32,348.68,0.2074,128.56,20.61,1756.17,2026,Q2,Apr-2026,4,April,14,2,Thursday,186.17,40.63,4654.37,902.92
TXN204717,ORD102859,2024-03-01,2024-03-03,2024-03-08,Online,Delivered,Cash on Delivery,C1424,Gregory Ponce,34,Male,Consumer,4.0,UK,Greater Manchester,Manchester,England,13381,53.49829199566505,-2.22329156998242,P1097,RunLite Shorts,Sports,Sportswear,PeakGear,Limited Edition,142.22,200.46,5,1002.3,0.086,86.2,711.1,205.0,0.2045,73.29,20.88,1010.27,2024,Q1,Mar-2024,3,March,9,1,Friday,158.99,40.62,3974.71,630.42
TXN201602,ORD100984,2026-11-13,2026-11-17,2026-11-19,In-Store,Processing,Net Banking,C1550,Nicholas Gallagher,51,Male,Corporate,3.7,India,Karnataka,Bangalore,South,27342,12.962780949930913,77.61264293376463,P1032,ModularUnit Shelf,Furniture,Storage,ModuLine,Economy,225.42,331.67,1,331.67,0.148,49.09,225.42,57.16,0.1723,22.61,15.98,321.17,2026,Q4,Nov-2026,11,November,46,13,Friday,583.57,139.65,14589.17,56.83
TXN203342,ORD102031,2024-03-01,2024-03-04,2024-03-08,Online,Delivered,Credit Card,C1065,Jessica Callahan,28,Female,Small Business  ,2.9,India,Rajasthan,Jaipur,North,12812,26.89655863718495,75.784669823873,P1057,NutMix Trail,Grocery,Snacks,PureHarvest,Standard,13.03,18.96,5,94.8,0.105,9.95,65.15,19.7,0.2078,6.79,22.32,113.96,2024,Q1,Mar-2024,3,March,9,1,Friday,112.28,25.35,2807.09,84.43
TXN203976,ORD102411,2026-01-18,2026-01-21,2026-01-24,In-Store,Delivered,UPI,C1466,William Jones,63,Male,Consumer,3.3,USA,New York,New York City,East,67024,40.70082148009009,-74.01952446653998,P1101,PowerSuck Vacuum,Home Appliances,Cleaning Appliances,HomeTech,Premium,122.13,189.83,3,569.49,0.092,52.39,366.39,150.71,0.2646,41.37,19.89,578.36,2026,Q1,Jan-2026,1,January,3,18,Sunday,356.63,94.18,8915.83,159.69
TXN200228,ORD100136,2026-08-11,2026-08-12,2026-08-14,Distributor,Delivered,PayPal,C1255,Kathleen Moran,46,Female,Corporate,3.0,USA,California,Los Angeles,West,89099,34.04455794161462,-118.25250849655382,P1050,WarmHug Jacket,Clothing,Winter Wear,TrendLoom,Limited Edition,7.36,14.05,2,28.1,0.098,2.75,14.72,10.63,0.3783,2.03,13.67,41.05,2026,Q3,Aug-2026,8,August,33,11,Tuesday,230.94,47.37,5773.58,12.17
TXN204851,ORD102953,2026-06-27,2026-07-01,2026-07-03,In-Store,Shipped,Credit Card,C1013,Shannon Ray,27,Female,Consumer,3.8,USA,Illinois,Chicago,Midwest,50440,41.89325123301215,-87.6219161019773,P1002,OrbitOne Smart,Electronics,Mobile Phones,Voltrix,Premium,182.62,222.83,3,668.49,0.068,45.46,547.86,75.17,0.1124,49.84,4.14,677.01,2026,Q2,Jun-2026,6,June,26,27,Saturday,462.66,110.53,11566.62,144.49
